# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-153970
# Timestamp: Thu, 16-Mar-2023 02:36:02
Gene ID	Gene Name	'Severe acute respiratory syndrome coronavirus 2' vs 'mock' .foldChange	'Severe acute respiratory syndrome coronavirus 2' vs 'mock'.pValue
ENSG00000159527	PGLYRP3	1.0	3.58627082842908E-5
ENSG00000159556	ISL2	0.1	0.884287510558185
ENSG00000159593	NAE1	0.1	0.571407254681225
ENSG00000159648	TEPP	-0.2	0.723256256345405
ENSG00000159674	SPON2	-0.9	3.61401156218085E-5
ENSG00000159685	CHCHD6	-0.1	0.841753932760343
ENSG00000159692	CTBP1	-0.1	0.449452811424781
ENSG00000159714	ZDHHC1	-0.2	0.350189868199897
ENSG00000159720	ATP6V0D1	0.1	0.60066767794404
ENSG00000159733	ZFYVE28	-0.3	0.502520573224042
ENSG00000159763	PIP	-0.6	0.0217167020509246
ENSG00000159784	FAM131B	-1.2	4.80073746382411E-9
ENSG00000159788	RGS12	-0.2	0.15490222035103
ENSG00000159840	ZYX	0.1	0.456434210619961
ENSG00000159842	ABR	0.2	0.195681527320927
ENSG00000159871	LYPD5	-0.7	0.0041137667651663
ENSG00000159884	CCDC107	0.1	0.70276158936961
ENSG00000159885	ZNF222	-0.1	0.925197856316365
ENSG00000159899	NPR2	-0.6	0.00743572753267447
ENSG00000159915	ZNF233	-0.3	0.548605009092084
ENSG00000159917	ZNF235	0.2	0.678489333835374
ENSG00000159921	GNE	-0.5	0.0152395264281185
ENSG00000160007	ARHGAP35	-0.3	0.132374645973072
ENSG00000160014	CALM3	0.3	0.0342245747654019
ENSG00000160049	DFFA	-0.1	0.699165453636496
ENSG00000160050	CCDC28B	-0.3	0.33033967106768
ENSG00000160058	BSDC1	-0.1	0.711931629478748
ENSG00000160072	ATAD3B	0.3	0.140647525932291
ENSG00000160075	SSU72	-0.1	0.713338200328433
ENSG00000160087	UBE2J2	0.2	0.130257762775041
ENSG00000160094	ZNF362	-0.2	0.297784234145073
ENSG00000160111	CPAMD8	-0.4	0.0890803167676475
ENSG00000160113	NR2F6	-0.2	0.304742454153712
ENSG00000160117	ANKLE1	-0.3	0.63678230508451
ENSG00000160124	MIX23	0.3	0.415591539914247
ENSG00000160131	VMA21	0.1	0.790443182949034
ENSG00000160145	KALRN	0.7	0.014590822655689
ENSG00000160161	CILP2	-0.2	0.676554323480461
ENSG00000160172	FAM86C2P	-0.2	0.657677343424944
ENSG00000160179	ABCG1	-0.6	3.30329780318717E-4
ENSG00000160180	TFF3	0.1	0.921295685286826
ENSG00000160182	TFF1	0.8	0.0131250780209027
ENSG00000160183	TMPRSS3	-0.3	0.476864324368416
ENSG00000160188	RSPH1	-0.1	0.907361407510402
ENSG00000160190	SLC37A1	0.5	0.00202263542707737
ENSG00000160191	PDE9A	-0.1	0.786719636507797
ENSG00000160194	NDUFV3	-0.1	0.828004651924485
ENSG00000160199	PKNOX1	0.3	0.10205173095189
ENSG00000160200	CBS	0.7	0.0312491184713795
ENSG00000160207	HSF2BP	0.1	0.826053517152454
ENSG00000160208	RRP1B	-0.1	0.765822672590897
ENSG00000160209	PDXK	-0.2	0.280856449881683
ENSG00000160211	G6PD	-0.7	3.04041488550344E-4
ENSG00000160213	CSTB	0.5	2.22053464373327E-6
ENSG00000160216	AGPAT3	0.1	0.50734496011912
ENSG00000160218	TRAPPC10	-0.1	0.681890899421263
ENSG00000160226	CFAP410	0.2	0.636630337116
ENSG00000160229	ZNF66	0.4	0.436973495706042
ENSG00000160233	LRRC3	0.3	0.459558527527241
ENSG00000160255	ITGB2	-0.3	0.46555271440184
ENSG00000160271	RALGDS	0.1	0.736276044199726
ENSG00000160285	LSS	0.2	0.136537084778431
ENSG00000160293	VAV2	-0.1	0.850502718329468
ENSG00000160294	MCM3AP	-0.2	0.289400160233125
ENSG00000160298	C21orf58	0.1	0.867713082211233
ENSG00000160299	PCNT	-0.3	0.290646425857106
ENSG00000160305	DIP2A	-0.2	0.407493066310165
ENSG00000160325	CACFD1	-0.1	0.857275689917913
ENSG00000160326	SLC2A6	0.6	3.59471258181453E-5
ENSG00000160336	ZNF761	-0.1	0.735853098031771
ENSG00000160345	C9orf116	-0.2	0.650861182156093
ENSG00000160352	ZNF714	0.1	0.766622788349525
ENSG00000160360	GPSM1	0.4	0.0608352335572477
ENSG00000160392	C19orf47	0.2	0.276953691954734
ENSG00000160404	TOR2A	0.1	0.690077552485903
ENSG00000160439	RDH13	0.3	0.183144770689836
ENSG00000160445	ZER1	-0.1	0.404925229874999
ENSG00000160447	PKN3	0.2	0.636313022903974
ENSG00000160471	COX6B2	-0.1	0.904172419024199
ENSG00000160563	MED27	0.2	0.22025745699773
ENSG00000160570	DEDD2	-0.3	0.0737786473690841
ENSG00000160584	SIK3	0.2	0.239199649158458
ENSG00000160588	MPZL3	0.4	0.0202147715612204
ENSG00000160602	NEK8	0.3	0.414401733248521
ENSG00000160606	TLCD1	0.8	3.61899758895386E-8
ENSG00000160613	PCSK7	0.2	0.348498482146584
ENSG00000160633	SAFB	-0.2	0.253995657768509
ENSG00000160685	ZBTB7B	0.2	0.253121411538458
ENSG00000160688	FLAD1	0.1	0.720369473193147
ENSG00000160691	SHC1	0.1	0.684713932942344
ENSG00000160695	VPS11	-0.3	0.138178940363938
ENSG00000160703	NLRX1	-0.2	0.209170166303766
ENSG00000160710	ADAR	-0.1	0.426230162905229
ENSG00000160712	IL6R	-0.5	0.0409054077292451
ENSG00000160741	CRTC2	0.1	0.868552166270174
ENSG00000160746	ANO10	0.1	0.774274488106843
ENSG00000160752	FDPS	0.2	0.273874567453443
ENSG00000160766	GBAP1	0.1	0.891134784488593
ENSG00000160789	LMNA	0.1	0.630756080271248
ENSG00000160796	NBEAL2	0.2	0.209490706507635
ENSG00000160799	CCDC12	-0.1	0.857607507955979
ENSG00000160813	PPP1R35	-0.2	0.415407496945101
ENSG00000160818	GPATCH4	0.1	0.857756979034632
ENSG00000160867	FGFR4	0.2	0.758848931386134
ENSG00000160877	NACC1	-0.1	0.865411025285706
ENSG00000160886	LY6K	-0.2	0.708765049436879
ENSG00000160888	IER2	-0.1	0.875257200708207
ENSG00000160932	LY6E	-0.6	0.00116394075581732
ENSG00000160948	VPS28	0.1	0.822277903897867
ENSG00000160949	TONSL	-0.3	0.401965890679671
ENSG00000160951	PTGER1	-0.3	0.529711987964992
ENSG00000160957	RECQL4	-0.3	0.284195831168685
ENSG00000160959	LRRC14	-0.3	0.120626650768669
ENSG00000160961	ZNF333	0.1	0.916031117969502
ENSG00000160972	PPP1R16A	0.1	0.624199971391741
ENSG00000160993	ALKBH4	-0.1	0.736022463598892
ENSG00000160999	SH2B2	-0.1	0.838629492317806
ENSG00000161010	MRNIP	-0.1	0.914986319187735
ENSG00000161011	SQSTM1	-0.7	8.11807846249497E-5
ENSG00000161013	MGAT4B	-0.1	0.669445778538665
ENSG00000161021	MAML1	-0.1	0.804610896120195
ENSG00000161048	NAPEPLD	-0.1	0.913680937990673
ENSG00000161055	SCGB3A1	-0.3	0.524513597893816
ENSG00000161057	PSMC2	0.1	0.808118365465124
ENSG00000161179	YDJC	-0.1	0.847199234266185
ENSG00000161202	DVL3	-0.1	0.797704085615937
ENSG00000161203	AP2M1	0.1	0.436732917710102
ENSG00000161217	PCYT1A	0.1	0.53783930633434
ENSG00000161243	FBXO27	-0.5	0.0218812894771212
ENSG00000161249	DMKN	0.3	0.0236101345984724
ENSG00000161265	U2AF1L4	-0.1	0.898729446639215
ENSG00000161267	BDH1	-0.2	0.501033678523199
ENSG00000161328	LRRC56	-0.1	0.836281095902081
ENSG00000161395	PGAP3	-0.1	0.632477080141269
ENSG00000161513	FDXR	-0.3	0.138547183459855
ENSG00000161526	SAP30BP	0.3	0.0112970675247484
ENSG00000161533	ACOX1	0.1	0.695137090000614
ENSG00000161544	CYGB	0.7	3.58461060214471E-7
ENSG00000161547	SRSF2	0.3	0.197703519383649
ENSG00000161551	ZNF577	-0.1	0.825341446789665
ENSG00000161558	TMEM143	-0.3	0.378683433841216
ENSG00000161618	ALDH16A1	0.1	0.850259884063513
ENSG00000161642	ZNF385A	-0.2	0.398667095395905
ENSG00000161647	MPP3	-0.1	0.926376463552321
ENSG00000161653	NAGS	-0.2	0.5540702691312
ENSG00000161654	LSM12	-0.1	0.861164171317582
ENSG00000161671	EMC10	0.1	0.767899769216456
ENSG00000161677	JOSD2	0.1	0.782028576641474
ENSG00000161682	FAM171A2	-0.1	0.757058806931519
ENSG00000161791	FMNL3	0.3	0.322882902744584
ENSG00000161798	AQP5	-0.5	0.218839958812044
ENSG00000161800	RACGAP1	-0.1	0.744474862442263
ENSG00000161847	RAVER1	-0.1	0.620157675099282
ENSG00000161896	IP6K3	-1.2	1.09694946578357E-4
ENSG00000161904	LEMD2	-0.1	0.812670590753066
ENSG00000161914	ZNF653	0.2	0.526957643403143
ENSG00000161921	CXCL16	0.6	2.59895648504074E-7
ENSG00000161955	TNFSF13	0.2	0.471795371030691
ENSG00000161956	SENP3	0.1	0.887780488714005
ENSG00000161958	FGF11	0.3	0.465855025104716
ENSG00000161960	EIF4A1	-0.1	0.864923614271178
ENSG00000161970	RPL26	0.1	0.583367228626263
ENSG00000161980	POLR3K	-0.3	0.132464074846554
ENSG00000161981	SNRNP25	0.2	0.364342696105361
ENSG00000161996	WDR90	-0.2	0.681890899421263
ENSG00000161999	JMJD8	-0.1	0.766533672799547
ENSG00000162062	TEDC2	0.3	0.449452811424781
ENSG00000162063	CCNF	-0.1	0.841947958590582
ENSG00000162065	TBC1D24	0.3	0.344352403656942
ENSG00000162066	AMDHD2	-0.8	4.20740431524425E-4
ENSG00000162069	BICDL2	0.6	0.00121133551644554
ENSG00000162073	PAQR4	0.5	0.0238257793228351
ENSG00000162076	FLYWCH2	-0.1	0.645170456940145
ENSG00000162078	ZG16B	-0.1	0.90642050916058
ENSG00000162086	ZNF75A	0.2	0.590322951972294
ENSG00000162104	ADCY9	-0.4	0.0499492403916166
ENSG00000162105	SHANK2	-0.1	0.784009616037643
ENSG00000162129	CLPB	-0.4	0.0707514909159917
ENSG00000162139	NEU3	-0.2	0.602235592697254
ENSG00000162144	CYB561A3	0.1	0.663593438238082
ENSG00000162148	PPP1R32	-0.2	0.652479279943105
ENSG00000162174	ASRGL1	-0.3	0.620157675099282
ENSG00000162222	TTC9C	-0.2	0.439025228909902
ENSG00000162227	TAF6L	-0.5	0.0020775233468777
ENSG00000162231	NXF1	0.2	0.446377168830356
ENSG00000162236	STX5	0.2	0.23885295287476
ENSG00000162241	SLC25A45	0.1	0.857930513386335
ENSG00000162244	RPL29	0.1	0.399983037953649
ENSG00000162298	SYVN1	0.2	0.206010003935002
ENSG00000162300	ZFPL1	0.1	0.719987877780651
ENSG00000162302	RPS6KA4	0.2	0.252128504729292
ENSG00000162337	LRP5	-0.5	0.00157862789467684
ENSG00000162366	PDZK1IP1	0.7	1.12692853533107E-6
ENSG00000162368	CMPK1	0.4	0.0126704330094802
ENSG00000162373	BEND5	0.3	0.532260167802636
ENSG00000162378	ZYG11B	-0.3	0.0769370542986078
ENSG00000162384	CZIB	-0.2	0.480875280742056
ENSG00000162385	MAGOH	0.2	0.441567319829968
ENSG00000162390	ACOT11	-0.1	0.835711156415538
ENSG00000162391	FAM151A	-0.1	0.935372952224392
ENSG00000162396	PARS2	-0.2	0.415845742239231
ENSG00000162402	USP24	-0.2	0.30005920875145
ENSG00000162407	PLPP3	-0.7	4.49999092653727E-4
ENSG00000162408	NOL9	0.3	0.150675826064296
ENSG00000162409	PRKAA2	-0.1	0.905063539965646
ENSG00000162413	KLHL21	-0.3	0.111954792929477
ENSG00000162415	ZSWIM5	0.1	0.862249577338224
ENSG00000162426	SLC45A1	0.4	0.322828853902804
ENSG00000162430	SELENON	-0.2	0.240700971945616
ENSG00000162433	AK4	0.1	0.624874234816695
ENSG00000162434	JAK1	0.2	0.0957618544510221
ENSG00000162437	RAVER2	0.2	0.5339209381447
ENSG00000162441	LZIC	0.1	0.893431363201006
ENSG00000162458	FBLIM1	0.3	0.0630475547612991
ENSG00000162496	DHRS3	-0.5	1.25050478316849E-4
ENSG00000162511	LAPTM5	-0.3	0.47762161668881
ENSG00000162512	SDC3	0.1	0.841753932760343
ENSG00000162517	PEF1	0.1	0.650422272829427
ENSG00000162522	KIAA1522	-0.2	0.362025317296369
ENSG00000162542	TMCO4	-0.2	0.532618713311228
ENSG00000162543	UBXN10	-0.3	0.504783550396241
ENSG00000162545	CAMK2N1	-0.1	0.844140871193881
ENSG00000162551	ALPL	1.8	1.63544674980094E-14
ENSG00000162552	WNT4	0.5	0.001176058808813
ENSG00000162572	SCNN1D	0.8	0.0147363915518632
ENSG00000162585	FAAP20	-0.2	0.46345551080531
ENSG00000162591	MEGF6	-0.4	0.02713566082091
ENSG00000162595	DIRAS3	0.3	0.53415024385636
ENSG00000162599	NFIA	-0.5	1.49622162210809E-4
ENSG00000162600	OMA1	-0.2	0.442823165317884
ENSG00000162601	MYSM1	-0.3	0.411674029420908
ENSG00000162607	USP1	0.2	0.682101518025231
ENSG00000162613	FUBP1	0.2	0.183141373242536
ENSG00000162614	NEXN	0.1	0.899710529867741
ENSG00000162618	ADGRL4	1.0	3.79879623244394E-4
ENSG00000162620	LRRIQ3	-0.1	0.891115312582854
ENSG00000162623	TYW3	0.2	0.394666204879671
ENSG00000162631	NTNG1	0.7	0.0134581555368957
ENSG00000162636	FAM102B	-0.1	0.799950206807979
ENSG00000162642	C1orf52	0.2	0.509649891335465
ENSG00000162643	DNAI3	-0.1	0.843958451749844
ENSG00000162645	GBP2	0.1	0.843789463210536
ENSG00000162650	ATXN7L2	-0.1	0.815633736868161
ENSG00000162654	GBP4	-0.2	0.570923085893322
ENSG00000162664	ZNF326	0.3	0.153024496045405
ENSG00000162676	GFI1	-0.6	0.0822127046492438
ENSG00000162688	AGL	-0.2	0.472862619809593
ENSG00000162692	VCAM1	0.1	0.931950640511371
ENSG00000162694	EXTL2	0.2	0.461074157335687
ENSG00000162695	SLC30A7	0.4	0.00592339694371374
ENSG00000162704	ARPC5	0.1	0.623094118045567
ENSG00000162714	ZNF496	0.1	0.672419201289747
ENSG00000162723	SLAMF9	0.7	0.0448886546247485
ENSG00000162734	PEA15	0.4	4.24659556482763E-4
ENSG00000162738	VANGL2	-0.3	0.0818878679368876
ENSG00000162746	FCRLB	-0.1	0.828004651924485
ENSG00000162755	KLHDC9	0.1	0.843985634705915
ENSG00000162757	C1orf74	1.0	9.57560192231388E-14
ENSG00000162769	FLVCR1	-0.1	0.831075608166951
ENSG00000162772	ATF3	0.3	0.590170661340939
ENSG00000162775	RBM15	-0.3	0.251446591821135
ENSG00000162777	DENND2D	-0.4	0.00766218643639996
ENSG00000162783	IER5	-0.3	0.0250946546546554
ENSG00000162804	SNED1	-0.5	0.280540256027378
ENSG00000162813	BPNT1	0.1	0.861189296518286
ENSG00000162817	C1orf115	-0.4	0.0775966722777598
ENSG00000162819	BROX	0.2	0.797724662825693
ENSG00000162836	ACP6	-0.2	0.475095362178349
ENSG00000162840	MT2P1	-0.3	0.256336437284077
ENSG00000162849	KIF26B	-0.1	0.832241337008707
ENSG00000162851	TFB2M	-0.1	0.663961607288824
ENSG00000162852	CNST	-0.1	0.817073832074917
ENSG00000162869	PPP1R21	0.2	0.328043590845677
ENSG00000162878	PKDCC	0.1	0.88672401026453
ENSG00000162881	OXER1	0.1	0.901865882147787
ENSG00000162882	HAAO	-0.4	0.271874663595018
ENSG00000162889	MAPKAPK2	0.2	0.397627641198521
ENSG00000162892	IL24	-0.4	0.447516950132798
ENSG00000162894	FCMR	-0.4	0.36981814883787
ENSG00000162896	PIGR	-0.5	0.274095017281839
ENSG00000162909	CAPN2	0.1	0.450896168975939
ENSG00000162910	MRPL55	-0.1	0.673592603136201
ENSG00000162924	REL	-0.2	0.531631220652058
ENSG00000162927	PUS10	-0.4	0.121555816166502
ENSG00000162929	KIAA1841	0.2	0.526106618636194
ENSG00000162931	TRIM17	-0.4	0.316408355234545
ENSG00000162946	DISC1	0.1	0.811144893834408
ENSG00000162949	CAPN13	-0.8	0.0118101446874219
ENSG00000162959	MEMO1	-0.2	0.779767039226265
ENSG00000162971	TYW5	0.3	0.183097037806971
ENSG00000162972	MAIP1	-0.1	0.82672825908981
ENSG00000162981	LRATD1	0.2	0.308764297995183
ENSG00000162994	CLHC1	0.3	0.439025228909902
ENSG00000163001	CFAP36	0.2	0.268980629413929
ENSG00000163002	NUP35	0.2	0.53423314659989
ENSG00000163006	CCDC138	0.3	0.490409331984802
ENSG00000163013	FBXO41	-0.3	0.424941443925665
ENSG00000163017	ACTG2	0.4	0.333083816935315
ENSG00000163032	VSNL1	-0.4	0.276220398856976
ENSG00000163040	CCDC74A	-0.5	0.0650667030074229
ENSG00000163050	COQ8A	-0.5	0.0153039617796205
ENSG00000163053	SLC16A14	-0.1	0.733069305028735
ENSG00000163069	SGCB	0.3	0.123233275574276
ENSG00000163071	SPATA18	-0.1	0.728630495836797
ENSG00000163072	NOSTRIN	0.3	0.490139217077634
ENSG00000163082	SGPP2	0.1	0.635920149324864
ENSG00000163093	BBS5	-0.2	0.77370192830782
ENSG00000163104	SMARCAD1	0.2	0.277969167808503
ENSG00000163110	PDLIM5	0.2	0.160478793609199
ENSG00000163121	NEURL3	-1.2	3.03343478178805E-13
ENSG00000163125	RPRD2	-0.1	0.551552553447431
ENSG00000163132	MSX1	0.3	0.538861437782561
ENSG00000163138	PACRGL	0.1	0.854073414108141
ENSG00000163141	BNIPL	0.4	0.381588925293217
ENSG00000163155	LYSMD1	-0.1	0.824657719247547
ENSG00000163156	SCNM1	0.2	0.388359880243789
ENSG00000163159	VPS72	0.1	0.588032735186922
ENSG00000163161	ERCC3	-0.1	0.815633736868161
ENSG00000163162	RNF149	-0.1	0.792721190434177
ENSG00000163170	BOLA3	0.3	0.2092684211809
ENSG00000163171	CDC42EP3	-0.1	0.460449000843117
ENSG00000163191	S100A11	-0.1	0.799950206807979
ENSG00000163207	IVL	1.4	4.20396019824706E-20
ENSG00000163209	SPRR3	1.3	5.79864562581368E-6
ENSG00000163216	SPRR2D	3.6	0.0
ENSG00000163218	PGLYRP4	1.5	9.30381156468425E-22
ENSG00000163219	ARHGAP25	0.1	0.854914213773864
ENSG00000163220	S100A9	1.5	4.05996272675888E-27
ENSG00000163221	S100A12	1.8	1.33770967559773E-14
ENSG00000163235	TGFA	0.7	5.26239997339515E-10
ENSG00000163249	CCNYL1	0.2	0.384859636229754
ENSG00000163251	FZD5	-0.2	0.321745829397978
ENSG00000163257	DCAF16	-0.2	0.670999839858872
ENSG00000163281	GNPDA2	0.1	0.691324852213541
ENSG00000163283	ALPP	-1.0	0.00261359653465459
ENSG00000163291	PAQR3	0.2	0.421498642367503
ENSG00000163293	NIPAL1	0.6	0.00973924125466978
ENSG00000163297	ANTXR2	0.5	1.88256440127269E-4
ENSG00000163319	MRPS18C	0.2	0.508778759058506
ENSG00000163320	CGGBP1	0.1	0.83063622335204
ENSG00000163322	ABRAXAS1	-0.1	0.826053517152454
ENSG00000163331	DAPL1	-0.3	0.587688687586892
ENSG00000163346	PBXIP1	-0.2	0.150096561311014
ENSG00000163348	PYGO2	-0.1	0.568352448947982
ENSG00000163362	INAVA	0.5	7.79628647567762E-4
ENSG00000163364	LINC01116	-0.4	0.317087908918108
ENSG00000163374	YY1AP1	-0.1	0.887437784184044
ENSG00000163376	KBTBD8	0.5	0.195915743675192
ENSG00000163378	EOGT	0.1	0.687776732210774
ENSG00000163382	NAXE	-0.2	0.39329084126346
ENSG00000163389	POGLUT1	0.1	0.878129331528076
ENSG00000163393	SLC22A15	-0.5	0.00591649096656857
ENSG00000163399	ATP1A1	-0.6	1.49562767563122E-9
ENSG00000163406	SLC15A2	-0.4	0.00496060589621945
ENSG00000163412	EIF4E3	0.2	0.367913073626401
ENSG00000163430	FSTL1	0.4	6.88283397769389E-5
ENSG00000163435	ELF3	-0.4	0.00123917629573814
ENSG00000163444	TMEM183A	-0.1	0.760678509548015
ENSG00000163453	IGFBP7	-0.1	0.435769154058104
ENSG00000163462	TRIM46	0.2	0.641146209232165
ENSG00000163463	KRTCAP2	0.1	0.853562611007579
ENSG00000163466	ARPC2	0.2	0.215854534892771
ENSG00000163467	TSACC	0.1	0.82672825908981
ENSG00000163468	CCT3	0.1	0.576986644930066
ENSG00000163472	TMEM79	0.4	0.00889050374298275
ENSG00000163479	SSR2	0.4	8.62425921497053E-4
ENSG00000163481	RNF25	0.1	0.622667733154094
ENSG00000163482	STK36	0.1	0.736276044199726
ENSG00000163485	ADORA1	-1.1	3.12188475095852E-4
ENSG00000163507	CIP2A	0.1	0.929387915488778
ENSG00000163510	CWC22	0.1	0.776999973207762
ENSG00000163513	TGFBR2	0.6	4.57275897841658E-7
ENSG00000163516	ANKZF1	-0.2	0.107996903890412
ENSG00000163520	FBLN2	-0.7	2.74385745364451E-4
ENSG00000163521	GLB1L	-0.1	0.887437784184044
ENSG00000163527	STT3B	-0.2	0.200656973352833
ENSG00000163528	CHCHD4	-0.2	0.395874182701501
ENSG00000163531	NFASC	-0.8	2.4581183939607E-4
ENSG00000163539	CLASP2	0.1	0.559753679804984
ENSG00000163545	NUAK2	-0.1	0.713137020436656
ENSG00000163558	PRKCI	-0.1	0.841947958590582
ENSG00000163565	IFI16	-0.6	1.77234542226146E-4
ENSG00000163568	AIM2	0.5	0.19386959327476
ENSG00000163577	EIF5A2	0.4	0.0642206001203195
ENSG00000163584	RPL22L1	-0.1	0.898729446639215
ENSG00000163590	PPM1L	-0.4	0.271464466836154
ENSG00000163596	ICA1L	0.3	0.445248715352915
ENSG00000163597	SNHG16	0.2	0.188622212980069
ENSG00000163602	RYBP	-0.1	0.899257067355286
ENSG00000163605	PPP4R2	0.1	0.656865520214326
ENSG00000163606	CD200R1	-0.8	0.0158288239170017
ENSG00000163607	GTPBP8	0.2	0.443639506236815
ENSG00000163617	CCDC191	0.2	0.703012435371746
ENSG00000163624	CDS1	0.1	0.716655586334726
ENSG00000163625	WDFY3	0.1	0.73589690757925
ENSG00000163626	COX18	-0.1	0.91570608628777
ENSG00000163629	PTPN13	-0.1	0.727889436786598
ENSG00000163633	C4orf36	0.4	0.364939230145767
ENSG00000163634	THOC7	0.2	0.392367543057068
ENSG00000163636	PSMD6	0.2	0.326426322938725
ENSG00000163637	PRICKLE2	0.4	0.0185594729824374
ENSG00000163638	ADAMTS9	1.1	1.43872545512445E-8
ENSG00000163655	GMPS	-0.1	0.528156030094207
ENSG00000163659	TIPARP	-0.2	0.559750979907813
ENSG00000163661	PTX3	0.2	0.718375082228588
ENSG00000163681	SLMAP	0.1	0.668998245275206
ENSG00000163682	RPL9	0.2	0.202283107332405
ENSG00000163683	SMIM14	-0.3	0.0856655776680748
ENSG00000163684	RPP14	-0.1	0.801224433742922
ENSG00000163686	ABHD6	-0.5	0.00153060527960532
ENSG00000163689	CFAP20DC	0.3	0.338239866901752
ENSG00000163694	RBM47	0.1	0.690077552485903
ENSG00000163697	APBB2	0.2	0.49415180133087
ENSG00000163701	IL17RE	-0.4	0.435146886439696
ENSG00000163702	IL17RC	-0.1	0.450602456920654
ENSG00000163710	PCOLCE2	-0.3	0.530489334431517
ENSG00000163714	U2SURP	-0.1	0.607711592790019
ENSG00000163719	MTMR14	0.1	0.659815092918563
ENSG00000163728	TTC14	0.3	0.327412726164621
ENSG00000163734	CXCL3	1.6	8.28628135691271E-16
ENSG00000163735	CXCL5	1.9	1.46307040215997E-36
ENSG00000163736	PPBP	1.2	3.19707902836584E-6
ENSG00000163738	MTHFD2L	-0.2	0.614846951261436
ENSG00000163739	CXCL1	1.3	4.96594289111516E-19
ENSG00000163743	RCHY1	0.3	0.0922845913040426
ENSG00000163754	GYG1	-0.2	0.418996836731602
ENSG00000163755	HPS3	-0.3	0.125250445225626
ENSG00000163781	TOPBP1	-0.1	0.747783731237594
ENSG00000163785	RYK	0.1	0.817096980500665
ENSG00000163788	SNRK	-0.2	0.45685538760513
ENSG00000163795	ZNF513	0.1	0.891261691557725
ENSG00000163798	SLC4A1AP	-0.1	0.775424123120795
ENSG00000163803	PLB1	0.5	0.190635475259087
ENSG00000163807	KIAA1143	0.2	0.525483984684334
ENSG00000163810	TGM4	0.1	0.905435837806403
ENSG00000163812	ZDHHC3	0.1	0.716922365013112
ENSG00000163814	CDCP1	0.2	0.344654730256036
ENSG00000163818	LZTFL1	0.2	0.678489333835374
ENSG00000163820	FYCO1	-0.2	0.597163278481327
ENSG00000163832	ELP6	0.2	0.356902738520971
ENSG00000163840	DTX3L	-0.1	0.72441902611866
ENSG00000163864	NMNAT3	-0.5	0.233889900162467
ENSG00000163867	ZMYM6	0.1	0.758552937269434
ENSG00000163870	TPRA1	0.1	0.678489333835374
ENSG00000163874	ZC3H12A	0.9	2.28695903116281E-12
ENSG00000163875	MEAF6	0.1	0.785422645944105
ENSG00000163877	SNIP1	0.1	0.896125660569102
ENSG00000163879	DNALI1	-0.3	0.352416821475628
ENSG00000163882	POLR2H	-0.2	0.349856430554957
ENSG00000163898	LIPH	0.7	4.06624230903024E-7
ENSG00000163900	TMEM41A	0.2	0.408612317597236
ENSG00000163909	HEYL	-0.5	0.273972114178104
ENSG00000163913	IFT122	-0.1	0.826053517152454
ENSG00000163918	RFC4	-0.1	0.908806528227079
ENSG00000163923	RPL39L	-0.1	0.824428194109862
ENSG00000163931	TKT	-0.7	1.58262708649235E-5
ENSG00000163932	PRKCD	-0.4	0.00167875654485113
ENSG00000163935	SFMBT1	-0.1	0.690259081578373
ENSG00000163938	GNL3	-0.1	0.658406448724362
ENSG00000163939	PBRM1	0.2	0.177385492409538
ENSG00000163945	UVSSA	-0.2	0.541584358420792
ENSG00000163947	ARHGEF3	0.3	0.0147363915518632
ENSG00000163950	SLBP	-0.2	0.437250081206641
ENSG00000163956	LRPAP1	-0.2	0.128523329271835
ENSG00000163959	SLC51A	0.2	0.72441902611866
ENSG00000163964	PIGX	-0.5	0.00825205343190297
ENSG00000163975	MELTF	0.2	0.430785028359295
ENSG00000163993	S100P	-0.3	0.261242050675631
ENSG00000163995	ABLIM2	-0.5	0.160827099083218
ENSG00000164002	EXO5	0.2	0.669878868273099
ENSG00000164008	C1orf50	0.2	0.789724106706187
ENSG00000164010	ERMAP	0.1	0.753042026910305
ENSG00000164011	ZNF691	0.1	0.887437784184044
ENSG00000164022	AIMP1	0.3	0.111715086715773
ENSG00000164023	SGMS2	0.2	0.432486656294151
ENSG00000164031	DNAJB14	0.2	0.488892936031011
ENSG00000164032	H2AZ1	0.1	0.759549575705747
ENSG00000164038	SLC9B2	-0.1	0.67471272077727
ENSG00000164039	BDH2	-0.1	0.793708929768743
ENSG00000164045	CDC25A	-0.3	0.613110517361711
ENSG00000164048	ZNF589	-0.1	0.887437784184044
ENSG00000164054	SHISA5	-0.1	0.77254836235174
ENSG00000164056	SPRY1	0.1	0.817073832074917
ENSG00000164061	BSN	-0.3	0.526489056778273
ENSG00000164062	APEH	-0.1	0.725219126188103
ENSG00000164066	INTU	0.2	0.671675826425568
ENSG00000164068	RNF123	-0.1	0.76423946859129
ENSG00000164073	MFSD8	0.1	0.910065870785419
ENSG00000164074	ABHD18	0.1	0.779260648816496
ENSG00000164080	RAD54L2	-0.1	0.755584103188878
ENSG00000164081	TEX264	-0.3	0.0352542041929141
ENSG00000164086	DUSP7	0.3	0.0330802286070774
ENSG00000164087	POC1A	0.4	0.254528573224703
ENSG00000164088	PPM1M	0.2	0.740944808199874
ENSG00000164096	C4orf3	0.1	0.63274090980456
ENSG00000164099	PRSS12	-0.2	0.412859608971578
