Gene ID	Gene Name	SRR12168547	SRR12168546	SRR12168545	SRR12168544	SRR12168543	SRR12168542	SRR12168541	SRR12168540	SRR12168539	SRR12168538	SRR12168537	SRR12168536
ENSG00000201846	RNA5SP166	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201847	SNORD31B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201850	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201852	RNU6-702P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201856	RNA5SP331	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201860	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201861	RNA5SP298	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201863		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201867	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201868	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201869	RNU6-294P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201875	RN7SKP178	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201876	RNA5SP97	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201881	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201882		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201884	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201885	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201892	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201894	RNU6-967P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201896	RN7SKP153	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201898	SNORA72	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201899	SNORD114-24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201900	RNY1P13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201901	RN7SKP48	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201907	SNORD115-38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201909	RNU6-590P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201910	RNU1-140P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201912	RN7SKP189	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201913	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201916	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201919	RNU6-1022P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201920	RNA5SP442	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201922	RNU1-43P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201923	RNA5SP485	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201925	RNA5S15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201931	RNA5SP172	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201933	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201938	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201939	RNA5SP224	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201942	RNA5SP363	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201943	SNORD115-10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201944	SNORA72	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201945	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201950	SNORD113-9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201954	RNU6-673P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201955	RNY3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201957		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201959	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201962	RNA5SP126	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201965	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201966	RNA5-8SP4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201967	RN7SKP22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201968	RNA5SP138	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201969	SNORD115-20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201980	SNORA62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201984	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201987	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201988	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201990	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201992	SNORD115-35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201998	SNORA23	0	0	0	0	1	2	0	0	0	0	0	0
ENSG00000201999	RNA5SP428	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202000	RNU1-36P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202001	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202008	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202014	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202016	RNU6-619P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202017	RNU6-806P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202019	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202021	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202023	SNORD81	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202024	RNU6-934P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202025	RNU6-1240P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202026	RNU6-1134P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202027	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202029	RNU6-580P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202031	SNORD38A	0	0	0	0	0	2	0	0	0	1	0	0
ENSG00000202034	RNU6-399P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202035	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202039	RNU6-215P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202041	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202044	RNA5SP223	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202046	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202047	RNA5SP324	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202048	SNORD114-20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202050	RNU6-391P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202051	RNU6-382P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202054	RNA5SP152	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202056	RNA5SP19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202058	RN7SKP80	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000202059		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202060	RNA5SP455	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202063	RNA5SP79	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202069	RNU4-66P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202070	RNU6-1175P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202071	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202074	RNU6-715P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202078	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202079	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202081	RNU6-1280P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202082	RNU6-290P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202089	RNU6-1306P	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000202092	RNA5SP190	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202093	SNORD58C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202095	RNU6-1172P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202099	RNU6-234P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202100	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202103	RNU4-12P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202111	VTRNA1-2	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000202112	RNU6-690P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202119	RNU6-302P	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000202124	RNY4P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202125	RNU1-100P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202137	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202141	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202142	SNORD114-18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202144	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202146	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202147	RNA5SP329	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202150	RNU6-407P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202151	RNY4P28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202157	RNU4-11P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202159	RNU6-742P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202160	RNU5E-7P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202164	RNA5SP117	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202167	RNU1-114P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202169	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202172	RNU6-1327P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202174	RNA5-8SP5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202175	RNA5SP128	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202177	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202182	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202183		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202184	RNU6-1283P	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000202186	RNU6-497P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202187	RNA5SP355	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202188	SNORD115-31	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202189	SNORA30B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202190	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202191	SNORD113-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202193	RNA5SP427	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202195	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202198	7SK	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202199	RNU1-115P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202200	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202205	RNU6-1034P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202206	RNU6-169P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202211	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202215	RNU1-51P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202216		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202217	RN7SKP47	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202222	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202224	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202225	RNA5SP240	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202227	RNU6-282P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202229	RNU6-1138P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202231		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000202233	U3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202237	RNU6-53P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202239	RNU6-396P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202240	RNU6-737P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202241	RN7SKP186	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202242	RNU6-1276P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202245	RNU6-728P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202248		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202249	RNU5E-5P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202251	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202252	SNORD14C	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202254	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202255	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202257	RNA5S16	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202259	RNU6-1318P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202260	RN7SKP69	0	0	1	0	0	0	2	0	0	0	0	0
ENSG00000202261	SNORD115-44	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202263	RNA5SP22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202264	RNA5SP77	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202265	RNU6-596P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202268	U3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202269	U8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202270	SNORD114-12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202272	Y_RNA	2	0	1	0	0	0	0	0	0	0	0	0
ENSG00000202273	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202275		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202276	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202279	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202281	RNA5SP235	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202283		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202285	RNU6-117P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202290	RNA5SP37	2	1	0	0	0	0	0	1	0	0	0	0
ENSG00000202293	SNORD114-22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202296	RNU6-1335P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202297	RNY3P12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202300	RNU6-487P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202304	RNU6-1130P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202306	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202308	RNU6-996P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202309	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202310	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202313	RNU1-64P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202314	SNORD6	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202317	RNU1-84P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202318	Y_RNA	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000202322	RNA5SP131	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202324	RNA5SP366	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202329	RNU6-609P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202331	RNA5SP167	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202332	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202334	RNA5SP238	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202335		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202336	RNU6-359P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202337	RNU6-8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202339	RNU4-45P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202341	RNU6-1051P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202343		1	2	0	0	0	1	0	1	0	0	0	1
ENSG00000202344	RN7SKP208	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202345	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202347	RNU1-16P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202350	RNU6-326P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202351	RN7SKP204	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202354	RNY3	0	1	0	0	0	1	0	1	0	0	0	0
ENSG00000202356	RNA5SP277	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202357	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202358	RNU6-652P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202360	RN7SKP249	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202361	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202363	SNORA62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202368	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202373	SNORD115-43	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202374	SNORA62	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202377	SNORA25B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202379	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202380	RNU1-55P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202382	Y_RNA	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202383	RNA5SP279	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202385	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202386	RNA5SP211	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202388	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202389	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202392	RN7SKP292	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000202395	RN7SKP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202398	RNU6-61P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202399	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202400	SNORD82	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202402	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202406	RN7SKP187	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202407	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202408	RNVU1-21	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202410	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202411	RNA5SP259	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202412	RNY3P13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202414	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202415	RN7SKP269	1	0	2	3	0	0	1	1	1	1	3	2
ENSG00000202417	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202422	RNA5SP30	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202423	RNU6-827P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202427	RNU6-744P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202428	RNU6-108P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202429	RNU4-48P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202430	RNA5SP88	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202431	RNU6-438P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202433	RNU6-54P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202434		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202438	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202440	SNORD42	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202441	RNY4P10	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202444	RNU5E-6P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202445	RNU6-669P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202449	SNORA63	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202459	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202461	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202468	RNU4-17P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202469	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202470	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202471	RNU4-20P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202472	RNA5SP248	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202473	RN7SKP81	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202474	RNA5SP283	6	3	2	6	6	4	4	7	3	4	1	1
ENSG00000202476	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202478	RNU6-81P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202479	SNORD14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202485	RNU6-499P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202490	RNU6-597P	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000202491	RNU6-716P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202495	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202497	RNU6-898P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202498	SNORD116	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202499	SNORD115-36	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202502	RNA5SP151	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202503	SNORD34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202508	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202512	RN7SKP230	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000202513	RNU6-805P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202514	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202515	VTRNA1-3	1	6	2	3	2	1	1	7	1	1	0	1
ENSG00000202517		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202521	RNA5S7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202522	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202523	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202526	RNA5S13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202528	RNU6-650P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202529	SNORD18B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202532	RNU6-395P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202533	Y_RNA	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000202534	RNU6-1329P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202536	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202537	U8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202538	RNU4-2	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000202542	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202560	MIR539	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202566	MIR421	0	0	1	1	1	0	2	1	0	1	0	0
ENSG00000202569	MIR146B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202601	MIR582	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202609	MIR488	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203258		0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000203262		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203266		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203279		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203280	KIAA1671-AS1	1	1	0	0	1	0	0	0	2	0	0	1
ENSG00000203286	Metazoa_SRP	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203288	TDRKH-AS1	1	8	3	0	4	1	2	3	1	2	0	1
ENSG00000203307	FAM78B-AS1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000203321	CARNMT1-AS1	0	0	0	0	0	0	1	2	0	0	0	0
ENSG00000203325		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000203326	ZNF525	79	111	134	117	97	90	123	119	108	85	75	104
ENSG00000203327		0	2	0	1	0	1	0	0	0	0	0	0
ENSG00000203334		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203335		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203356	LINC01562	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203362	POLH-AS1	1	3	0	2	1	0	0	1	4	3	0	0
ENSG00000203363	GPR160P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203364		3	0	0	0	0	1	0	2	1	1	0	0
ENSG00000203387	SNF8P1	3	9	3	2	4	5	0	3	0	3	3	5
ENSG00000203392		0	0	0	0	0	0	2	6	0	0	1	3
ENSG00000203395		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203396		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203397	SHISA5P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203402		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203408	OR6C71P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203411	Metazoa_SRP	0	1	0	0	0	0	0	0	1	0	1	1
ENSG00000203413	ACTBP6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203414	BTBD7P1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000203416	FAM32BP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203434		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203435	E2F3P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203436	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203437		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203441	LINC00449	0	0	5	3	0	0	1	1	1	2	1	1
ENSG00000203446	SUGCT-AS1	0	0	0	1	0	0	0	0	0	1	0	0
